uuid	message_id	group_id	user_id	message_category	timestamp
8350185	5115	1893261315	1055687462	0	2023-01-06T01:47:50+00:00
8347613	1720	1893261315	1195502573	0	2022-12-31T02:42:00+00:00
8347614	1722	1893261315	5616094867	0	2022-12-31T02:44:17+00:00
8347615	1723	1893261315	5763478674	0	2022-12-31T02:45:52+00:00
8347650	1784	1893261315	5825225636	0	2022-12-31T05:19:24+00:00
8350309	5292	1893261315	5616094867	0	2023-01-06T14:20:59+00:00
8347651	1785	1893261315	5760697096	0	2022-12-31T05:19:55+00:00
8347652	1786	1893261315	1257305621	0	2022-12-31T05:22:12+00:00
8347663	1804	1893261315	820894233	0	2022-12-31T07:50:45+00:00
8347677	1827	1893261315	2099630437	0	2022-12-31T10:45:40+00:00
8347678	1830	1893261315	5669195992	0	2022-12-31T10:59:22+00:00
8350399	5399	1893261315	5639348088	0	2023-01-06T16:31:28+00:00
8347679	1832	1893261315	2099630437	0	2022-12-31T11:00:40+00:00
8350821	5962	1893261315	5547542212	0	2023-01-07T13:57:47+00:00
8349269	3986	1893261315	5734022579	0	2023-01-03T22:27:09+00:00
8349270	3987	1893261315	1688033373	0	2023-01-03T22:27:32+00:00
8348012	2370	1893261315	1177090090	0	2023-01-01T03:28:44+00:00
8348023	2384	1893261315	2090469003	0	2023-01-01T04:03:48+00:00
8348024	2385	1893261315	5539753876	0	2023-01-01T04:04:35+00:00
8349271	3988	1893261315	5734022579	0	2023-01-03T22:27:37+00:00
8347002	502	1893261315	5616094867	0	2022-12-29T21:02:46+00:00
8349278	3995	1893261315	1688033373	0	2023-01-03T22:28:23+00:00
8348948	3646	1893261315	1262565021	0	2023-01-03T11:01:12+00:00
8349279	3996	1893261315	5734022579	0	2023-01-03T22:28:31+00:00
8348949	3647	1893261315	5445011445	0	2023-01-03T11:02:21+00:00
8349150	3851	1893261315	5445011445	0	2023-01-03T17:57:53+00:00
8349280	3997	1893261315	1688033373	0	2023-01-03T22:28:38+00:00
8349281	3998	1893261315	5734022579	0	2023-01-03T22:28:43+00:00
8349282	3999	1893261315	1688033373	0	2023-01-03T22:29:04+00:00
8349312	4029	1893261315	5445011445	0	2023-01-03T23:20:10+00:00
8349337	4055	1893261315	716417781	0	2023-01-03T23:44:43+00:00
8349151	3852	1893261315	5445011445	0	2023-01-03T17:58:16+00:00
8349152	3853	1893261315	1404996955	0	2023-01-03T17:59:11+00:00
8349473	4224	1893261315	716417781	0	2023-01-04T03:06:14+00:00
8349474	4225	1893261315	5942608489	0	2023-01-04T03:06:35+00:00
8351206	6411	1893261315	1126404998	0	2023-01-08T02:52:56+00:00
8349475	4226	1893261315	716417781	0	2023-01-04T03:06:38+00:00
8349476	4227	1893261315	1669546622	0	2023-01-04T03:07:05+00:00
8351000	6158	1893261315	1735493088	0	2023-01-07T20:34:37+00:00
8349158	3860	1893261315	2099630437	0	2023-01-03T18:33:52+00:00
8349159	3861	1893261315	5734022579	3	2023-01-03T18:36:39+00:00
8349951	4783	1893261315	958090504	0	2023-01-05T14:41:47+00:00
8350242	5192	1893261315	5031323713	0	2023-01-06T04:20:54+00:00
8349313	4030	1893261315	716417781	0	2023-01-03T23:21:01+00:00
8349314	4031	1893261315	1811581303	0	2023-01-03T23:25:25+00:00
8349315	4032	1893261315	5472102893	0	2023-01-03T23:27:10+00:00
8349316	4033	1893261315	5472102893	0	2023-01-03T23:27:21+00:00
8351622	6921	1893261315	5443679808	0	2023-01-08T20:20:50+00:00
8350407	5407	1893261315	1829581223	0	2023-01-06T16:35:53+00:00
8351259	6479	1893261315	5443679808	0	2023-01-08T05:11:17+00:00
8351265	6485	1893261315	5560418794	0	2023-01-08T05:21:13+00:00
8349477	4228	1893261315	716417781	0	2023-01-04T03:07:39+00:00
8351266	6486	1893261315	1133545003	3	2023-01-08T05:21:36+00:00
8349478	4229	1893261315	5942608489	0	2023-01-04T03:10:57+00:00
8351653	6955	1893261315	5950083583	0	2023-01-08T20:47:47+00:00
8351665	6979	1893261315	5175182022	0	2023-01-08T21:01:15+00:00
8347218	949	1893261315	1175836446	0	2022-12-30T12:38:41+00:00
8351666	6980	1893261315	5619415927	0	2023-01-08T21:01:29+00:00
8351672	6988	1893261315	1689190645	0	2023-01-08T21:09:41+00:00
8351673	6989	1893261315	904597930	0	2023-01-08T21:10:02+00:00
8347228	966	1893261315	1478910633	0	2022-12-30T13:18:58+00:00
8347229	967	1893261315	1420790635	0	2022-12-30T13:20:31+00:00
8347235	982	1893261315	1035085914	0	2022-12-30T13:49:57+00:00
8349479	4230	1893261315	716417781	0	2023-01-04T03:13:34+00:00
8349480	4231	1893261315	5122988135	0	2023-01-04T03:14:25+00:00
8349486	4239	1893261315	5122988135	0	2023-01-04T03:21:33+00:00
8349515	4268	1893261315	5031323713	0	2023-01-04T03:35:37+00:00
8349516	4269	1893261315	5031323713	0	2023-01-04T03:36:03+00:00
8347476	1486	1893261315	1476351437	0	2022-12-30T22:00:39+00:00
8349529	4282	1893261315	5031323713	0	2023-01-04T03:51:17+00:00
8349530	4283	1893261315	5031323713	0	2023-01-04T03:51:34+00:00
8347487	1501	1893261315	5622122087	0	2022-12-30T22:32:47+00:00
8347488	1502	1893261315	5163222689	0	2022-12-30T22:33:37+00:00
8347966	2303	1893261315	5486929724	0	2023-01-01T01:45:59+00:00
8349531	4284	1893261315	761708721	0	2023-01-04T03:53:07+00:00
8349539	4292	1893261315	761708721	0	2023-01-04T04:09:02+00:00
8349544	4297	1893261315	5187993160	0	2023-01-04T04:21:12+00:00
8347504	1533	1893261315	2139373033	3	2022-12-30T23:11:13+00:00
8347914	2211	1893261315	1811581303	0	2022-12-31T23:27:46+00:00
8350186	5118	1893261315	1055687462	0	2023-01-06T01:48:53+00:00
8349993	4833	1893261315	1869740277	0	2023-01-05T17:19:36+00:00
8350187	5119	1893261315	2139373033	3	2023-01-06T01:49:28+00:00
8349999	4839	1893261315	1628537828	0	2023-01-05T17:38:47+00:00
8350000	4840	1893261315	1628537828	0	2023-01-05T17:39:03+00:00
8350001	4841	1893261315	1829581223	0	2023-01-05T17:43:56+00:00
8348052	2419	1893261315	5786562087	2	2023-01-01T06:03:19+00:00
8350081	4961	1893261315	5808353476	0	2023-01-05T22:24:25+00:00
8350117	5013	1893261315	5921909449	0	2023-01-05T23:37:57+00:00
8348057	2424	1893261315	5786562087	2	2023-01-01T06:20:48+00:00
8350118	5014	1893261315	5921909449	0	2023-01-05T23:38:23+00:00
8350124	5020	1893261315	5616094867	3	2023-01-05T23:41:57+00:00
8350154	5065	1893261315	1200738525	2	2023-01-06T00:47:57+00:00
8348058	2427	1893261315	5616094867	0	2023-01-01T06:28:47+00:00
8348059	2431	1893261315	5378529020	0	2023-01-01T06:42:58+00:00
8348067	2445	1893261315	5720801634	0	2023-01-01T10:00:53+00:00
8348085	2471	1893261315	1112976115	0	2023-01-01T11:53:31+00:00
8348095	2495	1893261315	5616094867	0	2023-01-01T12:51:24+00:00
8348096	2496	1893261315	5616094867	0	2023-01-01T12:51:38+00:00
8350155	5066	1893261315	5457379408	0	2023-01-06T00:48:20+00:00
8348112	2520	1893261315	1829581223	2	2023-01-01T14:03:40+00:00
8348113	2521	1893261315	1527320623	0	2023-01-01T14:04:30+00:00
8348114	2522	1893261315	2099630437	0	2023-01-01T14:05:44+00:00
8350166	5089	1893261315	5264580168	0	2023-01-06T01:11:27+00:00
8348115	2523	1893261315	884298399	0	2023-01-01T14:07:04+00:00
8348116	2524	1893261315	1527320623	0	2023-01-01T14:07:52+00:00
8348146	2575	1893261315	5669195992	0	2023-01-01T15:10:13+00:00
8348153	2586	1893261315	5669195992	0	2023-01-01T15:17:31+00:00
8348154	2587	1893261315	5669195992	0	2023-01-01T15:17:42+00:00
8348170	2616	1893261315	5734022579	0	2023-01-01T15:48:15+00:00
8350167	5091	1893261315	5639348088	0	2023-01-06T01:15:00+00:00
8350310	5293	1893261315	776643243	0	2023-01-06T14:22:03+00:00
8350311	5294	1893261315	776643243	0	2023-01-06T14:22:37+00:00
8350323	5306	1893261315	1169855660	0	2023-01-06T14:31:35+00:00
8350324	5307	1893261315	1811581303	0	2023-01-06T14:31:43+00:00
8348559	3196	1893261315	1412122242	0	2023-01-02T17:26:57+00:00
8348566	3203	1893261315	1412122242	0	2023-01-02T17:31:49+00:00
8348950	3648	1893261315	776643243	0	2023-01-03T11:07:49+00:00
8348951	3649	1893261315	776643243	0	2023-01-03T11:08:46+00:00
8346795	65	1893261315	5616094867	3	2022-12-29T03:40:52+00:00
8346796	67	1893261315	5405012615	0	2022-12-29T03:45:05+00:00
8350330	5313	1893261315	1476324989	0	2023-01-06T14:37:41+00:00
8346797	68	1893261315	5616094867	3	2022-12-29T03:46:37+00:00
8350337	5320	1893261315	1169855660	0	2023-01-06T14:41:49+00:00
8350338	5322	1893261315	1050824543	0	2023-01-06T14:42:51+00:00
8350339	5323	1893261315	1389332638	0	2023-01-06T14:45:00+00:00
8350340	5324	1893261315	1169855660	0	2023-01-06T14:45:51+00:00
8348958	3656	1893261315	5472102893	0	2023-01-03T11:42:44+00:00
8348959	3657	1893261315	5472102893	0	2023-01-03T11:42:58+00:00
8348960	3658	1893261315	5472102893	0	2023-01-03T11:43:57+00:00
8348961	3659	1893261315	5472102893	0	2023-01-03T11:44:14+00:00
8348981	3679	1893261315	1412122242	0	2023-01-03T13:20:30+00:00
8348987	3685	1893261315	5722428801	0	2023-01-03T13:28:19+00:00
8347117	725	1893261315	5616094867	2	2022-12-30T02:05:37+00:00
8347153	798	1893261315	5616094867	0	2022-12-30T03:44:31+00:00
8350341	5326	1893261315	1880565183	0	2023-01-06T14:46:22+00:00
8348177	2624	1893261315	1420790635	2	2023-01-01T16:02:17+00:00
8348203	2670	1893261315	5624806931	0	2023-01-01T17:37:51+00:00
8350342	5327	1893261315	1389332638	0	2023-01-06T14:47:03+00:00
8350489	5511	1893261315	1086535654	0	2023-01-06T20:25:54+00:00
8350490	5513	1893261315	5249869900	0	2023-01-06T20:29:15+00:00
8350491	5514	1893261315	1476324989	0	2023-01-06T20:29:57+00:00
8350492	5516	1893261315	1814013627	0	2023-01-06T20:31:15+00:00
8350516	5552	1893261315	2139373033	0	2023-01-06T21:34:51+00:00
8348988	3686	1893261315	1013815426	0	2023-01-03T13:28:28+00:00
8348989	3687	1893261315	1811581303	0	2023-01-03T13:28:37+00:00
8348990	3688	1893261315	1013815426	0	2023-01-03T13:28:44+00:00
8349010	3708	1893261315	824382001	0	2023-01-03T14:25:21+00:00
8349023	3721	1893261315	5445011445	0	2023-01-03T14:47:16+00:00
8349024	3722	1893261315	5942608489	0	2023-01-03T14:47:32+00:00
8347236	984	1893261315	776643243	0	2022-12-30T13:52:21+00:00
8349025	3723	1893261315	5942608489	0	2023-01-03T14:48:19+00:00
8350909	6057	1893261315	1474557608	0	2023-01-07T17:34:33+00:00
8350942	6096	1893261315	1133545003	3	2023-01-07T18:46:09+00:00
8350949	6105	1893261315	1061740110	0	2023-01-07T19:10:36+00:00
8350763	5884	1893261315	1814013627	0	2023-01-07T10:40:07+00:00
8350769	5894	1893261315	5491830163	0	2023-01-07T11:44:43+00:00
8350801	5933	1893261315	2095579542	0	2023-01-07T13:18:04+00:00
8351035	6208	1893261315	1476324989	0	2023-01-07T21:42:28+00:00
8351294	6520	1893261315	5722428801	0	2023-01-08T09:46:03+00:00
8349317	4034	1893261315	716417781	0	2023-01-03T23:27:28+00:00
8351313	6539	1893261315	1271340485	0	2023-01-08T10:58:44+00:00
8351314	6541	1893261315	1564780234	0	2023-01-08T11:00:37+00:00
8351056	6229	1893261315	1869740277	0	2023-01-07T22:32:31+00:00
8351084	6264	1893261315	1532297783	2	2023-01-07T23:54:06+00:00
8351321	6551	1893261315	1564780234	3	2023-01-08T11:38:40+00:00
8348238	2735	1893261315	5827981407	0	2023-01-01T18:38:44+00:00
8348239	2736	1893261315	5437441831	0	2023-01-01T18:39:20+00:00
8348240	2737	1893261315	5110793103	0	2023-01-01T18:39:44+00:00
8348241	2738	1893261315	5110793103	0	2023-01-01T18:40:16+00:00
8348242	2741	1893261315	5437441831	0	2023-01-01T18:40:43+00:00
8348243	2743	1893261315	5110793103	0	2023-01-01T18:41:27+00:00
8348255	2758	1893261315	5641387826	3	2023-01-01T18:48:08+00:00
8348266	2771	1893261315	5128791735	0	2023-01-01T18:59:27+00:00
8348267	2772	1893261315	5128791735	0	2023-01-01T18:59:43+00:00
8348273	2782	1893261315	5457379408	0	2023-01-01T19:08:42+00:00
8348274	2784	1893261315	5827981407	0	2023-01-01T19:18:02+00:00
8348293	2818	1893261315	5457379408	0	2023-01-01T20:14:58+00:00
8348307	2910	1893261315	5722428801	0	2023-01-01T20:35:48+00:00
8348308	2917	1893261315	548559884	0	2023-01-01T20:38:02+00:00
8348309	2918	1893261315	5722428801	0	2023-01-01T20:38:06+00:00
8351105	6287	1893261315	1869740277	0	2023-01-08T00:28:41+00:00
8351122	6306	1893261315	5957749242	0	2023-01-08T00:46:34+00:00
8348310	2919	1893261315	548559884	0	2023-01-01T20:38:34+00:00
8347237	986	1893261315	5692347922	0	2022-12-30T13:54:15+00:00
8347238	990	1893261315	523197576	0	2022-12-30T13:55:31+00:00
8347239	997	1893261315	5722428801	0	2022-12-30T14:02:43+00:00
8347240	998	1893261315	1234932244	0	2022-12-30T14:03:44+00:00
8347003	503	1893261315	5616094867	3	2022-12-29T21:03:19+00:00
8351123	6307	1893261315	5957749242	0	2023-01-08T00:46:54+00:00
8347258	1030	1893261315	1175836446	0	2022-12-30T14:31:09+00:00
8347004	505	1893261315	5616094867	3	2022-12-29T21:04:42+00:00
8348311	2926	1893261315	1811581303	0	2023-01-01T20:55:19+00:00
8348319	2945	1893261315	5827981407	0	2023-01-01T21:19:55+00:00
8348320	2946	1893261315	1811581303	0	2023-01-01T21:20:16+00:00
8351124	6308	1893261315	5957749242	0	2023-01-08T00:47:33+00:00
8351125	6309	1893261315	5957749242	0	2023-01-08T00:47:53+00:00
8348321	2947	1893261315	5827981407	0	2023-01-01T21:20:24+00:00
8348322	2948	1893261315	1811581303	0	2023-01-01T21:20:52+00:00
8348323	2949	1893261315	1811581303	0	2023-01-01T21:21:19+00:00
8347011	517	1893261315	5616094867	3	2022-12-29T21:16:06+00:00
8347058	614	1893261315	1534721610	0	2022-12-29T23:05:51+00:00
8351126	6310	1893261315	5957749242	0	2023-01-08T00:48:32+00:00
8348369	3000	1893261315	2051023281	0	2023-01-02T00:35:41+00:00
8351127	6312	1893261315	5722428801	0	2023-01-08T00:48:58+00:00
8349338	4056	1893261315	1262565021	2	2023-01-03T23:45:05+00:00
8351168	6362	1893261315	1086535654	0	2023-01-08T01:57:11+00:00
8349348	4066	1893261315	999514055	0	2023-01-04T00:16:38+00:00
8349349	4067	1893261315	5722428801	0	2023-01-04T00:17:09+00:00
8349350	4068	1893261315	1811581303	0	2023-01-04T00:17:42+00:00
8349351	4069	1893261315	1811581303	0	2023-01-04T00:18:05+00:00
8349352	4070	1893261315	1013815426	2	2023-01-04T00:18:13+00:00
8349378	4105	1893261315	1477647971	0	2023-01-04T01:37:37+00:00
8351207	6412	1893261315	1702276503	0	2023-01-08T02:53:07+00:00
8349405	4146	1893261315	5734022579	0	2023-01-04T02:33:30+00:00
8349415	4160	1893261315	716417781	0	2023-01-04T02:45:43+00:00
8349026	3724	1893261315	5445011445	0	2023-01-03T14:49:34+00:00
8349416	4161	1893261315	1477647971	0	2023-01-04T02:46:08+00:00
8349027	3725	1893261315	5445011445	0	2023-01-03T14:52:06+00:00
8349028	3726	1893261315	5942608489	0	2023-01-03T14:59:58+00:00
8349029	3727	1893261315	1055687462	0	2023-01-03T15:00:25+00:00
8349046	3745	1893261315	1669546622	0	2023-01-03T15:16:54+00:00
8347059	615	1893261315	1677917105	3	2022-12-29T23:08:42+00:00
8349430	4176	1893261315	5734022579	0	2023-01-04T02:52:45+00:00
8347071	643	1893261315	5697752023	0	2022-12-29T23:38:19+00:00
8348503	3137	1893261315	1053868298	0	2023-01-02T15:58:03+00:00
8347759	1974	1893261315	5539753876	2	2022-12-31T16:15:42+00:00
8347765	1983	1893261315	884298399	0	2022-12-31T16:35:30+00:00
8347766	1984	1893261315	5116470769	0	2022-12-31T16:35:38+00:00
8348504	3138	1893261315	1811581303	0	2023-01-02T15:59:05+00:00
8348505	3139	1893261315	2099630437	0	2023-01-02T15:59:12+00:00
8348506	3140	1893261315	1811581303	0	2023-01-02T15:59:16+00:00
8348507	3142	1893261315	1811581303	3	2023-01-02T16:00:32+00:00
8348508	3143	1893261315	1811581303	0	2023-01-02T16:05:30+00:00
8349431	4177	1893261315	5942608489	0	2023-01-04T02:52:59+00:00
8349432	4178	1893261315	5734022579	0	2023-01-04T02:53:00+00:00
8348584	3222	1893261315	1861912103	0	2023-01-02T19:06:55+00:00
8348585	3223	1893261315	1861912103	0	2023-01-02T19:07:05+00:00
8348591	3229	1893261315	1985665229	3	2023-01-02T19:34:07+00:00
8349047	3747	1893261315	1013815426	3	2023-01-03T15:18:10+00:00
8349060	3760	1893261315	5445011445	0	2023-01-03T15:26:31+00:00
8349433	4179	1893261315	716417781	0	2023-01-04T02:53:12+00:00
8348592	3230	1893261315	853612197	0	2023-01-02T19:40:59+00:00
8349434	4180	1893261315	5942608489	0	2023-01-04T02:53:19+00:00
8348598	3236	1893261315	853612197	0	2023-01-02T19:44:41+00:00
8348611	3249	1893261315	1985665229	0	2023-01-02T20:53:00+00:00
8348619	3257	1893261315	5669195992	0	2023-01-02T20:58:54+00:00
8348620	3258	1893261315	5669195992	0	2023-01-02T20:59:05+00:00
8349435	4181	1893261315	716417781	0	2023-01-04T02:53:23+00:00
8348621	3259	1893261315	880741963	0	2023-01-02T20:59:19+00:00
8348622	3260	1893261315	5669195992	0	2023-01-02T20:59:28+00:00
8348630	3268	1893261315	5669195992	0	2023-01-02T21:01:49+00:00
8348631	3270	1893261315	1236906836	0	2023-01-02T21:06:20+00:00
8348632	3271	1893261315	5669195992	0	2023-01-02T21:06:30+00:00
8348633	3272	1893261315	5669195992	0	2023-01-02T21:06:41+00:00
8348634	3273	1893261315	1236906836	0	2023-01-02T21:06:46+00:00
8348635	3274	1893261315	884298399	0	2023-01-02T21:06:48+00:00
8348636	3275	1893261315	5669195992	0	2023-01-02T21:06:54+00:00
8348637	3276	1893261315	884298399	0	2023-01-02T21:08:08+00:00
8348638	3277	1893261315	5669195992	0	2023-01-02T21:08:23+00:00
8348639	3278	1893261315	1236906836	0	2023-01-02T21:08:33+00:00
8348640	3279	1893261315	5669195992	0	2023-01-02T21:08:38+00:00
8348641	3280	1893261315	1236906836	0	2023-01-02T21:08:54+00:00
8348642	3281	1893261315	5669195992	0	2023-01-02T21:09:05+00:00
8349436	4182	1893261315	5734022579	0	2023-01-04T02:53:48+00:00
8348643	3282	1893261315	5669195992	0	2023-01-02T21:09:21+00:00
8348644	3283	1893261315	1236906836	0	2023-01-02T21:10:01+00:00
8348645	3284	1893261315	884298399	0	2023-01-02T21:10:59+00:00
8348646	3285	1893261315	5669195992	3	2023-01-02T21:11:20+00:00
8349437	4183	1893261315	1669546622	0	2023-01-04T02:53:54+00:00
8347815	2041	1893261315	5639348088	0	2022-12-31T18:18:00+00:00
8347816	2042	1893261315	523197576	0	2022-12-31T18:27:59+00:00
8347831	2063	1893261315	5058722746	3	2022-12-31T19:05:54+00:00
8348654	3293	1893261315	884298399	0	2023-01-02T21:18:55+00:00
8348698	3340	1893261315	5187993160	0	2023-01-03T00:41:30+00:00
8347971	2310	1893261315	1914448956	3	2023-01-01T01:51:33+00:00
8348709	3351	1893261315	602953080	0	2023-01-03T01:16:06+00:00
8349438	4184	1893261315	716417781	0	2023-01-04T02:54:47+00:00
8347993	2341	1893261315	1477647971	2	2023-01-01T02:22:39+00:00
8349487	4240	1893261315	5942608489	0	2023-01-04T03:22:29+00:00
8349488	4241	1893261315	716417781	0	2023-01-04T03:23:01+00:00
8349489	4242	1893261315	716417781	0	2023-01-04T03:23:19+00:00
8349496	4249	1893261315	716417781	0	2023-01-04T03:25:52+00:00
8349504	4257	1893261315	5942608489	0	2023-01-04T03:29:42+00:00
8349505	4258	1893261315	5249869900	0	2023-01-04T03:29:54+00:00
8351214	6420	1893261315	1702276503	0	2023-01-08T02:55:19+00:00
8349512	4265	1893261315	5187993160	0	2023-01-04T03:32:22+00:00
8349513	4266	1893261315	921202629	0	2023-01-04T03:33:08+00:00
8351215	6421	1893261315	1869740277	0	2023-01-08T02:55:59+00:00
8348000	2349	1893261315	5662390571	2	2023-01-01T02:43:14+00:00
8348001	2351	1893261315	5486929724	0	2023-01-01T02:46:40+00:00
8348002	2353	1893261315	5128791735	0	2023-01-01T02:52:06+00:00
8350408	5408	1893261315	884298399	0	2023-01-06T16:36:17+00:00
8348710	3352	1893261315	1068242909	2	2023-01-03T01:26:30+00:00
8350421	5423	1893261315	5722428801	0	2023-01-06T16:51:50+00:00
8350422	5424	1893261315	1050024228	0	2023-01-06T16:52:02+00:00
8350423	5425	1893261315	1050024228	0	2023-01-06T16:53:10+00:00
8350424	5426	1893261315	1050024228	0	2023-01-06T16:54:07+00:00
8348711	3353	1893261315	1068242909	0	2023-01-03T01:29:35+00:00
8348717	3361	1893261315	1985665229	0	2023-01-03T02:06:05+00:00
8348718	3362	1893261315	1985665229	0	2023-01-03T02:06:17+00:00
8348719	3363	1893261315	1275397203	0	2023-01-03T02:07:10+00:00
8348720	3364	1893261315	1050683184	0	2023-01-03T02:07:15+00:00
8348721	3366	1893261315	1050683184	0	2023-01-03T02:07:33+00:00
8348722	3369	1893261315	1050683184	0	2023-01-03T02:08:05+00:00
8348723	3372	1893261315	1050683184	0	2023-01-03T02:08:26+00:00
8348724	3373	1893261315	1050683184	0	2023-01-03T02:08:39+00:00
8348725	3374	1893261315	1669546622	0	2023-01-03T02:08:53+00:00
8348726	3378	1893261315	1050683184	0	2023-01-03T02:10:58+00:00
8348204	2673	1893261315	5624806931	0	2023-01-01T17:38:25+00:00
8348205	2675	1893261315	5827981407	0	2023-01-01T17:40:02+00:00
8348385	3016	1893261315	1829581223	0	2023-01-02T00:57:51+00:00
8348727	3379	1893261315	1050683184	0	2023-01-03T02:11:21+00:00
8348386	3017	1893261315	5722428801	0	2023-01-02T01:00:24+00:00
8348398	3029	1893261315	5970400166	0	2023-01-02T01:48:50+00:00
8348728	3380	1893261315	1050683184	0	2023-01-03T02:11:54+00:00
8348729	3383	1893261315	1050683184	0	2023-01-03T02:12:06+00:00
8348743	3420	1893261315	602953080	0	2023-01-03T02:25:35+00:00
8348430	3062	1893261315	1013815426	3	2023-01-02T03:29:45+00:00
8348744	3422	1893261315	776643243	0	2023-01-03T02:26:01+00:00
8348745	3425	1893261315	1275397203	0	2023-01-03T02:26:40+00:00
8348746	3426	1893261315	776643243	0	2023-01-03T02:26:42+00:00
8348747	3429	1893261315	776643243	0	2023-01-03T02:27:03+00:00
8348748	3430	1893261315	776643243	0	2023-01-03T02:27:16+00:00
8348749	3434	1893261315	1275397203	0	2023-01-03T02:28:22+00:00
8348750	3435	1893261315	776643243	0	2023-01-03T02:28:29+00:00
8348751	3437	1893261315	1275397203	0	2023-01-03T02:28:48+00:00
8348752	3440	1893261315	776643243	0	2023-01-03T02:29:06+00:00
8348753	3444	1893261315	602953080	0	2023-01-03T02:30:07+00:00
8348754	3446	1893261315	1275397203	0	2023-01-03T02:30:15+00:00
8346803	83	1893261315	5616094867	2	2022-12-29T04:06:58+00:00
8346804	85	1893261315	5616094867	2	2022-12-29T04:08:23+00:00
8348755	3447	1893261315	602953080	0	2023-01-03T02:30:32+00:00
8346816	117	1893261315	1474557608	0	2022-12-29T05:17:09+00:00
8346817	123	1893261315	5760697096	0	2022-12-29T05:35:49+00:00
8346818	125	1893261315	5323591711	0	2022-12-29T05:48:30+00:00
8346849	177	1893261315	202617740	0	2022-12-29T11:55:52+00:00
8346850	178	1893261315	2001357290	0	2022-12-29T12:01:35+00:00
8346861	196	1893261315	1476351437	0	2022-12-29T12:45:01+00:00
8348776	3469	1893261315	776643243	0	2023-01-03T02:37:07+00:00
8348453	3087	1893261315	1013815426	2	2023-01-02T12:43:50+00:00
8348459	3093	1893261315	1811581303	0	2023-01-02T13:08:54+00:00
8348460	3094	1893261315	1811581303	0	2023-01-02T13:09:11+00:00
8348461	3095	1893261315	5734022579	0	2023-01-02T13:12:50+00:00
8348462	3096	1893261315	1811581303	0	2023-01-02T13:13:28+00:00
8348777	3470	1893261315	1275397203	0	2023-01-03T02:37:28+00:00
8348778	3471	1893261315	776643243	0	2023-01-03T02:37:35+00:00
8348779	3472	1893261315	776643243	0	2023-01-03T02:38:07+00:00
8350425	5427	1893261315	1476324989	0	2023-01-06T16:56:21+00:00
8350430	5434	1893261315	2099630437	0	2023-01-06T17:06:42+00:00
8350431	5435	1893261315	2099630437	0	2023-01-06T17:08:14+00:00
8350450	5458	1893261315	1095370060	0	2023-01-06T18:38:49+00:00
8348780	3473	1893261315	1050683184	0	2023-01-03T02:38:09+00:00
8346867	208	1893261315	1107343314	3	2022-12-29T13:12:26+00:00
8346874	225	1893261315	5639128700	0	2022-12-29T14:17:53+00:00
8348781	3474	1893261315	1275397203	0	2023-01-03T02:38:27+00:00
8346875	229	1893261315	2029306999	0	2022-12-29T14:24:43+00:00
8346876	230	1893261315	5616094867	0	2022-12-29T14:25:29+00:00
