uuid	message_id	group_id	user_id	message_category	timestamp
4103667	54	1898237254	5480851391	3	2022-11-01T12:00:19+00:00
4103668	55	1898237254	5480851391	3	2022-11-01T12:00:21+00:00
4103669	56	1898237254	5480851391	2	2022-11-01T12:00:22+00:00
4103701	91	1898237254	2003504193	3	2022-11-01T14:13:44+00:00
4103671	58	1898237254	5480851391	3	2022-11-01T12:00:23+00:00
4103672	59	1898237254	5480851391	0	2022-11-01T12:00:23+00:00
4103673	60	1898237254	5480851391	3	2022-11-01T12:00:24+00:00
4103674	61	1898237254	5480851391	3	2022-11-01T12:00:25+00:00
4103675	62	1898237254	5480851391	3	2022-11-01T12:00:29+00:00
4103676	63	1898237254	5480851391	2	2022-11-01T12:00:30+00:00
4103677	64	1898237254	5480851391	2	2022-11-01T12:00:30+00:00
4103678	65	1898237254	5480851391	3	2022-11-01T12:00:31+00:00
4103679	66	1898237254	5480851391	3	2022-11-01T12:00:31+00:00
4103755	151	1898237254	5480851391	1	2022-11-02T05:00:30+00:00
4103680	67	1898237254	5480851391	3	2022-11-01T12:00:37+00:00
4103681	68	1898237254	5480851391	1	2022-11-01T12:00:37+00:00
4103682	69	1898237254	5480851391	0	2022-11-01T12:00:37+00:00
4103683	70	1898237254	5480851391	0	2022-11-01T12:00:37+00:00
4103684	74	1898237254	5480851391	0	2022-11-01T14:00:36+00:00
4103685	75	1898237254	5480851391	1	2022-11-01T14:00:36+00:00
4103686	76	1898237254	5480851391	3	2022-11-01T14:00:38+00:00
4103687	77	1898237254	5480851391	0	2022-11-01T14:00:39+00:00
4103688	78	1898237254	5480851391	3	2022-11-01T14:00:43+00:00
4103689	79	1898237254	5480851391	0	2022-11-01T14:00:45+00:00
4103690	80	1898237254	5480851391	3	2022-11-01T14:00:47+00:00
4103691	81	1898237254	5480851391	3	2022-11-01T14:00:51+00:00
4103692	82	1898237254	5480851391	3	2022-11-01T14:00:52+00:00
4103693	83	1898237254	5480851391	0	2022-11-01T14:00:53+00:00
4103694	84	1898237254	5480851391	3	2022-11-01T14:00:57+00:00
4103695	85	1898237254	5480851391	2	2022-11-01T14:00:58+00:00
4103696	86	1898237254	5480851391	3	2022-11-01T14:00:58+00:00
4103697	87	1898237254	5480851391	0	2022-11-01T14:00:59+00:00
4103698	88	1898237254	2003504193	0	2022-11-01T14:12:43+00:00
4103699	89	1898237254	2003504193	0	2022-11-01T14:13:02+00:00
4103700	90	1898237254	2003504193	0	2022-11-01T14:13:13+00:00
4103702	92	1898237254	2003504193	3	2022-11-01T14:14:33+00:00
4103703	93	1898237254	2003504193	3	2022-11-01T14:16:15+00:00
4103704	94	1898237254	2003504193	3	2022-11-01T15:23:54+00:00
4103705	95	1898237254	2003504193	3	2022-11-01T15:24:11+00:00
4103706	96	1898237254	2003504193	3	2022-11-01T15:24:53+00:00
4103848	249	1898237254	5480851391	0	2022-11-03T17:33:02+00:00
4103707	97	1898237254	2003504193	3	2022-11-01T15:25:36+00:00
4103708	98	1898237254	2003504193	3	2022-11-01T15:26:59+00:00
4103709	99	1898237254	2003504193	3	2022-11-01T15:28:24+00:00
4103710	100	1898237254	2003504193	3	2022-11-01T15:28:24+00:00
4103711	101	1898237254	2003504193	3	2022-11-01T15:28:24+00:00
4103712	102	1898237254	2003504193	2	2022-11-01T15:28:46+00:00
4103713	103	1898237254	2003504193	3	2022-11-01T15:29:23+00:00
4103714	104	1898237254	2003504193	3	2022-11-01T15:30:37+00:00
4103715	105	1898237254	2003504193	2	2022-11-01T15:30:52+00:00
4104039	452	1898237254	5480851391	0	2022-11-05T21:35:22+00:00
4103716	106	1898237254	2003504193	2	2022-11-01T15:31:39+00:00
4103717	107	1898237254	5480851391	3	2022-11-01T16:00:30+00:00
4103718	108	1898237254	5480851391	3	2022-11-01T16:00:30+00:00
4103719	109	1898237254	5480851391	3	2022-11-01T16:00:30+00:00
4104065	478	1898237254	5480851391	0	2022-11-05T23:03:13+00:00
4103720	110	1898237254	5480851391	3	2022-11-01T16:00:32+00:00
4103721	111	1898237254	5480851391	3	2022-11-01T16:00:35+00:00
4103722	112	1898237254	5480851391	0	2022-11-01T16:00:35+00:00
4103723	113	1898237254	5480851391	2	2022-11-01T16:00:36+00:00
4103739	132	1898237254	5480851391	0	2022-11-01T20:00:33+00:00
4103724	114	1898237254	5480851391	2	2022-11-01T16:00:37+00:00
4103725	115	1898237254	5480851391	3	2022-11-01T16:00:38+00:00
4103726	116	1898237254	5480851391	3	2022-11-01T16:00:42+00:00
4103727	117	1898237254	5480851391	3	2022-11-01T16:00:44+00:00
4103754	150	1898237254	5480851391	3	2022-11-02T05:00:30+00:00
4103728	119	1898237254	2003504193	3	2022-11-01T17:49:30+00:00
4103729	120	1898237254	5480851391	1	2022-11-01T18:00:29+00:00
4103730	121	1898237254	5480851391	3	2022-11-01T18:00:30+00:00
4103731	122	1898237254	5480851391	2	2022-11-01T18:00:31+00:00
4103732	123	1898237254	5480851391	3	2022-11-01T18:00:33+00:00
4103780	177	1898237254	5480851391	0	2022-11-02T16:01:52+00:00
4103733	124	1898237254	2003504193	1	2022-11-01T18:37:48+00:00
4103734	127	1898237254	2003504193	0	2022-11-01T19:51:30+00:00
4103735	128	1898237254	2003504193	0	2022-11-01T19:53:08+00:00
4103736	129	1898237254	2003504193	2	2022-11-01T19:53:32+00:00
4103737	130	1898237254	5480851391	0	2022-11-01T20:00:33+00:00
4103738	131	1898237254	5480851391	0	2022-11-01T20:00:33+00:00
4103740	134	1898237254	2003504193	3	2022-11-01T20:22:22+00:00
4103741	135	1898237254	5480851391	0	2022-11-01T21:00:28+00:00
4103742	136	1898237254	5480851391	3	2022-11-01T21:00:29+00:00
4103743	137	1898237254	2003504193	2	2022-11-01T22:26:13+00:00
4103744	138	1898237254	5480851391	3	2022-11-01T23:00:32+00:00
4103745	141	1898237254	5480851391	0	2022-11-02T03:30:26+00:00
4103746	142	1898237254	2003504193	3	2022-11-02T03:36:33+00:00
4103747	143	1898237254	2003504193	3	2022-11-02T03:36:47+00:00
4103748	144	1898237254	2003504193	3	2022-11-02T03:38:09+00:00
4103749	145	1898237254	2003504193	3	2022-11-02T03:39:22+00:00
4103800	197	1898237254	5480851391	1	2022-11-02T23:01:06+00:00
4103750	146	1898237254	2003504193	3	2022-11-02T03:39:50+00:00
4103751	147	1898237254	2003504193	2	2022-11-02T03:40:08+00:00
4103752	148	1898237254	2003504193	3	2022-11-02T03:41:28+00:00
4103753	149	1898237254	5480851391	3	2022-11-02T05:00:28+00:00
4104198	620	1898237254	5480851391	0	2022-11-07T00:34:02+00:00
4103756	152	1898237254	5480851391	1	2022-11-02T05:00:30+00:00
4103757	153	1898237254	5480851391	3	2022-11-02T05:00:35+00:00
4103758	154	1898237254	5480851391	3	2022-11-02T05:00:36+00:00
4103759	155	1898237254	5480851391	1	2022-11-02T05:00:36+00:00
4103760	156	1898237254	5480851391	2	2022-11-02T05:00:37+00:00
4103761	157	1898237254	5480851391	3	2022-11-02T05:00:38+00:00
4103762	158	1898237254	1455694366	3	2022-11-02T14:45:50+00:00
4103763	159	1898237254	1455694366	3	2022-11-02T14:45:50+00:00
4103764	160	1898237254	1455694366	3	2022-11-02T14:45:50+00:00
4103765	161	1898237254	1455694366	3	2022-11-02T14:45:50+00:00
4105542	2049	1898237254	5480851391	0	2022-12-11T14:45:17+00:00
4103766	162	1898237254	1455694366	3	2022-11-02T14:45:50+00:00
4103767	163	1898237254	1455694366	3	2022-11-02T14:45:50+00:00
4103768	165	1898237254	2003504193	2	2022-11-02T14:57:36+00:00
4103769	166	1898237254	5480851391	3	2022-11-02T16:01:37+00:00
4103943	355	1898237254	5480851391	1	2022-11-04T23:02:46+00:00
4103770	167	1898237254	5480851391	3	2022-11-02T16:01:38+00:00
4103771	168	1898237254	5480851391	3	2022-11-02T16:01:41+00:00
4103772	169	1898237254	5480851391	0	2022-11-02T16:01:41+00:00
4103773	170	1898237254	5480851391	0	2022-11-02T16:01:41+00:00
4103774	171	1898237254	5480851391	3	2022-11-02T16:01:46+00:00
4103775	172	1898237254	5480851391	3	2022-11-02T16:01:46+00:00
4103776	173	1898237254	5480851391	3	2022-11-02T16:01:46+00:00
4103777	174	1898237254	5480851391	3	2022-11-02T16:01:47+00:00
4103778	175	1898237254	5480851391	3	2022-11-02T16:01:51+00:00
4103779	176	1898237254	5480851391	1	2022-11-02T16:01:51+00:00
4103781	178	1898237254	5480851391	0	2022-11-02T16:01:52+00:00
4103782	179	1898237254	5480851391	1	2022-11-02T16:01:58+00:00
4103783	180	1898237254	5480851391	3	2022-11-02T18:31:34+00:00
4103784	181	1898237254	5480851391	1	2022-11-02T18:31:34+00:00
4103785	182	1898237254	5480851391	3	2022-11-02T18:31:35+00:00
4103786	183	1898237254	5480851391	2	2022-11-02T18:31:36+00:00
4103787	184	1898237254	5480851391	3	2022-11-02T18:31:40+00:00
4103788	185	1898237254	5480851391	0	2022-11-02T18:31:41+00:00
4103789	186	1898237254	5480851391	3	2022-11-02T18:31:42+00:00
4103790	187	1898237254	5480851391	2	2022-11-02T18:31:46+00:00
4103791	188	1898237254	5480851391	2	2022-11-02T18:31:47+00:00
4103792	189	1898237254	5480851391	2	2022-11-02T18:31:47+00:00
4103793	190	1898237254	2003504193	1	2022-11-02T20:57:30+00:00
4103794	191	1898237254	5480851391	3	2022-11-02T21:01:21+00:00
4103795	192	1898237254	5480851391	3	2022-11-02T21:01:23+00:00
4103796	193	1898237254	5480851391	0	2022-11-02T21:01:24+00:00
4103797	194	1898237254	1455694366	0	2022-11-02T21:24:22+00:00
4103798	195	1898237254	5480851391	0	2022-11-02T23:01:06+00:00
4103799	196	1898237254	5480851391	3	2022-11-02T23:01:06+00:00
4103801	198	1898237254	5480851391	2	2022-11-02T23:01:10+00:00
4103802	199	1898237254	5480851391	2	2022-11-02T23:01:10+00:00
4103803	200	1898237254	2003504193	3	2022-11-03T00:56:48+00:00
4103804	201	1898237254	5286804903	0	2022-11-03T01:01:37+00:00
4103805	204	1898237254	2003504193	0	2022-11-03T01:12:29+00:00
4103806	206	1898237254	2003504193	1	2022-11-03T01:28:13+00:00
4103807	207	1898237254	5480851391	0	2022-11-03T02:31:14+00:00
4103808	208	1898237254	5480851391	0	2022-11-03T02:31:15+00:00
4103809	209	1898237254	5480851391	0	2022-11-03T02:31:15+00:00
4103810	210	1898237254	5480851391	0	2022-11-03T02:31:15+00:00
4103811	211	1898237254	5480851391	0	2022-11-03T02:31:19+00:00
4103812	212	1898237254	5480851391	3	2022-11-03T02:31:20+00:00
4103813	213	1898237254	5480851391	1	2022-11-03T02:31:20+00:00
4103814	214	1898237254	5480851391	1	2022-11-03T02:31:20+00:00
4103815	215	1898237254	5480851391	2	2022-11-03T02:31:21+00:00
4103816	216	1898237254	5480851391	2	2022-11-03T02:31:26+00:00
4103817	217	1898237254	5480851391	1	2022-11-03T02:31:27+00:00
4103818	218	1898237254	5480851391	2	2022-11-03T02:31:28+00:00
4103819	219	1898237254	5480851391	2	2022-11-03T02:31:29+00:00
4103820	220	1898237254	5480851391	3	2022-11-03T02:31:29+00:00
4106042	2559	1898237254	5480851391	0	2022-12-31T21:42:35+00:00
4103821	221	1898237254	5480851391	1	2022-11-03T02:31:32+00:00
4103822	222	1898237254	5480851391	3	2022-11-03T04:01:19+00:00
4103823	223	1898237254	2003504193	3	2022-11-03T11:25:41+00:00
4103824	224	1898237254	5480851391	1	2022-11-03T12:32:57+00:00
4103825	225	1898237254	5480851391	3	2022-11-03T12:32:58+00:00
4103826	226	1898237254	5480851391	3	2022-11-03T12:32:58+00:00
4103827	227	1898237254	5480851391	2	2022-11-03T12:32:58+00:00
4103828	228	1898237254	5480851391	1	2022-11-03T12:32:59+00:00
4103829	229	1898237254	5480851391	3	2022-11-03T12:33:05+00:00
4103836	236	1898237254	5286804903	0	2022-11-03T16:48:03+00:00
4103830	230	1898237254	2003504193	3	2022-11-03T14:13:47+00:00
4103831	231	1898237254	5480851391	1	2022-11-03T15:02:19+00:00
4103832	232	1898237254	5480851391	0	2022-11-03T15:02:20+00:00
4103833	233	1898237254	5480851391	0	2022-11-03T15:02:20+00:00
4103834	234	1898237254	1049426711	0	2022-11-03T15:03:09+00:00
4103835	235	1898237254	1049426711	0	2022-11-03T15:03:39+00:00
4103838	238	1898237254	5480851391	3	2022-11-03T17:32:41+00:00
4103839	239	1898237254	5480851391	0	2022-11-03T17:32:41+00:00
4103840	240	1898237254	5480851391	0	2022-11-03T17:32:42+00:00
4103841	241	1898237254	5480851391	3	2022-11-03T17:32:43+00:00
4103847	247	1898237254	5480851391	0	2022-11-03T17:32:56+00:00
4103842	242	1898237254	5480851391	3	2022-11-03T17:32:48+00:00
4103843	243	1898237254	5480851391	2	2022-11-03T17:32:49+00:00
4103844	244	1898237254	5480851391	1	2022-11-03T17:32:49+00:00
4103845	245	1898237254	5480851391	3	2022-11-03T17:32:51+00:00
4103846	246	1898237254	5480851391	3	2022-11-03T17:32:55+00:00
4103849	250	1898237254	5480851391	0	2022-11-03T17:33:02+00:00
4103850	251	1898237254	5480851391	0	2022-11-03T17:33:02+00:00
4103851	252	1898237254	5253135145	0	2022-11-03T18:01:09+00:00
4103852	255	1898237254	2003504193	0	2022-11-03T19:07:44+00:00
4103853	256	1898237254	2003504193	2	2022-11-03T19:36:18+00:00
4103854	257	1898237254	5480851391	0	2022-11-03T20:02:10+00:00
4103855	258	1898237254	5480851391	0	2022-11-03T20:02:10+00:00
4103856	259	1898237254	5480851391	0	2022-11-03T20:02:11+00:00
4103857	260	1898237254	5480851391	3	2022-11-03T20:02:13+00:00
4103858	261	1898237254	5480851391	1	2022-11-03T20:02:16+00:00
4103859	262	1898237254	5480851391	3	2022-11-03T20:02:16+00:00
4106065	2582	1898237254	5480851391	0	2023-01-01T14:10:08+00:00
4103860	263	1898237254	5480851391	3	2022-11-03T20:02:18+00:00
4103861	264	1898237254	5480851391	0	2022-11-03T20:02:18+00:00
4103862	265	1898237254	2003504193	3	2022-11-03T20:46:25+00:00
4103863	269	1898237254	5480851391	3	2022-11-03T22:01:40+00:00
4103949	361	1898237254	2003504193	1	2022-11-05T00:16:28+00:00
4103864	270	1898237254	5480851391	3	2022-11-03T22:01:41+00:00
4103865	271	1898237254	5480851391	0	2022-11-03T22:01:41+00:00
4103866	272	1898237254	5480851391	3	2022-11-03T22:01:43+00:00
4103867	273	1898237254	5480851391	3	2022-11-03T22:01:44+00:00
4103868	274	1898237254	5480851391	0	2022-11-03T22:01:44+00:00
4103869	275	1898237254	5480851391	2	2022-11-03T22:01:45+00:00
4103870	276	1898237254	5480851391	0	2022-11-03T22:01:46+00:00
4103871	277	1898237254	5480851391	3	2022-11-03T22:01:50+00:00
4103872	278	1898237254	5480851391	0	2022-11-03T22:01:51+00:00
4103873	279	1898237254	5480851391	0	2022-11-03T22:01:51+00:00
4103874	280	1898237254	5480851391	0	2022-11-03T22:01:51+00:00
4103875	281	1898237254	5480851391	1	2022-11-03T22:01:51+00:00
4103876	282	1898237254	5480851391	0	2022-11-03T22:01:54+00:00
4103877	283	1898237254	5480851391	0	2022-11-03T22:01:55+00:00
4103878	284	1898237254	5480851391	0	2022-11-03T22:01:55+00:00
4105186	1675	1898237254	1522868524	0	2022-12-01T21:13:00+00:00
4103879	285	1898237254	5480851391	1	2022-11-03T22:01:55+00:00
4103880	286	1898237254	5480851391	0	2022-11-03T22:01:55+00:00
4103881	287	1898237254	2003504193	2	2022-11-03T22:07:19+00:00
4103882	289	1898237254	5480851391	0	2022-11-03T23:31:22+00:00
4103883	290	1898237254	5480851391	2	2022-11-03T23:31:22+00:00
4103884	291	1898237254	5480851391	0	2022-11-03T23:31:23+00:00
4103885	292	1898237254	5480851391	3	2022-11-03T23:31:23+00:00
4103886	293	1898237254	5480851391	0	2022-11-04T01:01:30+00:00
4103887	294	1898237254	5480851391	3	2022-11-04T01:01:30+00:00
4103888	295	1898237254	5480851391	3	2022-11-04T01:01:32+00:00
4103889	296	1898237254	5480851391	0	2022-11-04T01:01:33+00:00
4103890	297	1898237254	5480851391	1	2022-11-04T01:01:36+00:00
4103891	298	1898237254	5480851391	0	2022-11-04T01:01:36+00:00
4103892	299	1898237254	2003504193	3	2022-11-04T02:03:41+00:00
4103893	300	1898237254	2003504193	3	2022-11-04T02:04:52+00:00
4103894	301	1898237254	2003504193	3	2022-11-04T02:11:18+00:00
4103895	302	1898237254	2003504193	3	2022-11-04T02:11:18+00:00
4103896	303	1898237254	2003504193	3	2022-11-04T02:13:30+00:00
4103897	307	1898237254	5480851391	3	2022-11-04T11:33:16+00:00
4103898	308	1898237254	2003504193	2	2022-11-04T12:53:16+00:00
4103903	313	1898237254	5480851391	2	2022-11-04T13:33:54+00:00
4103899	309	1898237254	5480851391	2	2022-11-04T13:33:52+00:00
4103900	310	1898237254	5480851391	2	2022-11-04T13:33:53+00:00
4103901	311	1898237254	5480851391	2	2022-11-04T13:33:53+00:00
4103902	312	1898237254	5480851391	2	2022-11-04T13:33:54+00:00
4103904	314	1898237254	5480851391	2	2022-11-04T13:33:58+00:00
4103905	315	1898237254	5480851391	2	2022-11-04T13:34:00+00:00
4103906	316	1898237254	5480851391	2	2022-11-04T13:34:01+00:00
4103907	318	1898237254	2003504193	3	2022-11-04T15:29:11+00:00
4103908	319	1898237254	5480851391	2	2022-11-04T15:34:03+00:00
4103909	320	1898237254	5480851391	3	2022-11-04T15:34:05+00:00
4103910	321	1898237254	5480851391	3	2022-11-04T17:34:21+00:00
4103911	322	1898237254	5480851391	1	2022-11-04T17:34:21+00:00
4103912	323	1898237254	5480851391	0	2022-11-04T17:34:22+00:00
4103913	324	1898237254	5480851391	3	2022-11-04T17:34:29+00:00
4103914	325	1898237254	2003504193	0	2022-11-04T18:42:54+00:00
4103915	326	1898237254	5480851391	3	2022-11-04T19:33:55+00:00
4103916	327	1898237254	5480851391	1	2022-11-04T19:33:56+00:00
4103917	328	1898237254	5480851391	3	2022-11-04T19:33:57+00:00
4103918	329	1898237254	5480851391	3	2022-11-04T19:33:57+00:00
4103919	330	1898237254	5480851391	3	2022-11-04T19:33:58+00:00
4103920	331	1898237254	5480851391	3	2022-11-04T19:34:03+00:00
4103921	332	1898237254	5480851391	3	2022-11-04T19:34:05+00:00
4103922	333	1898237254	5480851391	3	2022-11-04T19:34:07+00:00
4103923	334	1898237254	5480851391	1	2022-11-04T19:34:07+00:00
4103924	335	1898237254	5480851391	1	2022-11-04T19:34:07+00:00
4103925	336	1898237254	5480851391	3	2022-11-04T19:34:10+00:00
4103926	337	1898237254	5480851391	3	2022-11-04T19:34:11+00:00
4103927	338	1898237254	5480851391	2	2022-11-04T19:34:12+00:00
4103928	339	1898237254	5480851391	3	2022-11-04T19:34:15+00:00
4103929	340	1898237254	5480851391	3	2022-11-04T19:34:17+00:00
4103930	341	1898237254	5480851391	3	2022-11-04T19:34:18+00:00
4103931	342	1898237254	5480851391	3	2022-11-04T19:34:20+00:00
4103932	343	1898237254	5480851391	0	2022-11-04T19:34:23+00:00
4103933	345	1898237254	2003504193	3	2022-11-04T20:42:55+00:00
4103934	346	1898237254	5480851391	0	2022-11-04T21:33:21+00:00
4103935	347	1898237254	5480851391	0	2022-11-04T21:33:21+00:00
4103936	348	1898237254	5480851391	3	2022-11-04T21:33:21+00:00
4103937	349	1898237254	5480851391	1	2022-11-04T21:33:22+00:00
4103938	350	1898237254	5480851391	1	2022-11-04T21:33:26+00:00
4103939	351	1898237254	5480851391	3	2022-11-04T23:02:44+00:00
4103940	352	1898237254	5480851391	0	2022-11-04T23:02:44+00:00
4103941	353	1898237254	5480851391	2	2022-11-04T23:02:45+00:00
4103942	354	1898237254	5480851391	0	2022-11-04T23:02:45+00:00
4103944	356	1898237254	5480851391	2	2022-11-04T23:02:50+00:00
4103945	357	1898237254	5480851391	3	2022-11-04T23:02:51+00:00
4103946	358	1898237254	5480851391	0	2022-11-04T23:02:52+00:00
4103947	359	1898237254	2003504193	3	2022-11-04T23:57:38+00:00
4103948	360	1898237254	2003504193	0	2022-11-04T23:58:01+00:00
4103950	362	1898237254	5480851391	3	2022-11-05T00:33:25+00:00
4103951	363	1898237254	5480851391	1	2022-11-05T00:33:25+00:00
4103952	364	1898237254	5480851391	2	2022-11-05T00:33:26+00:00
4103953	365	1898237254	5480851391	3	2022-11-05T00:33:26+00:00
4103964	377	1898237254	2003504193	2	2022-11-05T08:02:02+00:00
4103954	366	1898237254	5480851391	2	2022-11-05T00:33:28+00:00
4103955	367	1898237254	5480851391	2	2022-11-05T00:33:32+00:00
4103956	368	1898237254	5480851391	0	2022-11-05T00:33:32+00:00
4103957	369	1898237254	2003504193	0	2022-11-05T01:32:59+00:00
4103958	370	1898237254	5480851391	3	2022-11-05T02:02:42+00:00
4103959	371	1898237254	5480851391	1	2022-11-05T02:02:42+00:00
4103960	372	1898237254	5480851391	0	2022-11-05T02:02:43+00:00
4103961	373	1898237254	5480851391	2	2022-11-05T02:02:44+00:00
4103962	375	1898237254	2003504193	2	2022-11-05T08:02:02+00:00
4103963	376	1898237254	2003504193	2	2022-11-05T08:02:02+00:00
4103965	378	1898237254	2003504193	2	2022-11-05T08:02:02+00:00
4103966	379	1898237254	5480851391	2	2022-11-05T08:34:14+00:00
4103967	380	1898237254	5480851391	3	2022-11-05T08:34:14+00:00
4103968	381	1898237254	5480851391	0	2022-11-05T08:34:14+00:00
4103969	382	1898237254	5480851391	2	2022-11-05T08:34:15+00:00
4103970	383	1898237254	5480851391	2	2022-11-05T08:34:16+00:00
4103971	384	1898237254	5480851391	0	2022-11-05T08:34:19+00:00
4103972	385	1898237254	5480851391	0	2022-11-05T10:34:38+00:00
4103973	386	1898237254	5480851391	2	2022-11-05T10:34:40+00:00
4103974	387	1898237254	5480851391	0	2022-11-05T10:34:40+00:00
4103975	388	1898237254	5480851391	3	2022-11-05T10:34:41+00:00
4103976	389	1898237254	5480851391	2	2022-11-05T10:34:42+00:00
4103977	390	1898237254	5480851391	0	2022-11-05T10:34:45+00:00
4103978	391	1898237254	5480851391	3	2022-11-05T10:34:47+00:00
4103979	392	1898237254	5480851391	0	2022-11-05T10:34:47+00:00
4103980	393	1898237254	5480851391	0	2022-11-05T10:34:47+00:00
4103981	394	1898237254	5480851391	2	2022-11-05T10:34:47+00:00
4103982	395	1898237254	5480851391	0	2022-11-05T10:34:51+00:00
4103983	396	1898237254	5480851391	2	2022-11-05T10:34:52+00:00
4104019	432	1898237254	5480851391	1	2022-11-05T19:06:15+00:00
4103984	397	1898237254	5480851391	2	2022-11-05T10:34:52+00:00
4103985	398	1898237254	5480851391	3	2022-11-05T10:34:58+00:00
4103986	399	1898237254	5480851391	3	2022-11-05T10:34:59+00:00
4103987	400	1898237254	5480851391	2	2022-11-05T10:35:00+00:00
4103988	401	1898237254	5480851391	2	2022-11-05T10:35:01+00:00
4103989	402	1898237254	5480851391	0	2022-11-05T12:35:02+00:00
4103990	403	1898237254	5480851391	0	2022-11-05T12:35:02+00:00
4103991	404	1898237254	5480851391	1	2022-11-05T12:35:03+00:00
4103992	405	1898237254	5480851391	1	2022-11-05T12:35:03+00:00
4103993	406	1898237254	5480851391	1	2022-11-05T12:35:03+00:00
4103994	407	1898237254	5480851391	1	2022-11-05T12:35:10+00:00
4103995	408	1898237254	5480851391	1	2022-11-05T12:35:10+00:00
4103996	409	1898237254	5480851391	1	2022-11-05T12:35:10+00:00
4103997	410	1898237254	5480851391	0	2022-11-05T14:35:45+00:00
4103998	411	1898237254	5480851391	2	2022-11-05T14:35:46+00:00
4103999	412	1898237254	5480851391	3	2022-11-05T16:35:42+00:00
4104000	413	1898237254	5480851391	0	2022-11-05T16:35:43+00:00
4104001	414	1898237254	5480851391	2	2022-11-05T16:35:44+00:00
4104002	415	1898237254	5480851391	3	2022-11-05T16:35:45+00:00
4104003	416	1898237254	5480851391	3	2022-11-05T16:35:49+00:00
4104004	417	1898237254	5480851391	3	2022-11-05T16:35:49+00:00
4104005	418	1898237254	5480851391	0	2022-11-05T16:35:50+00:00
4104006	419	1898237254	5480851391	1	2022-11-05T16:35:51+00:00
4104007	420	1898237254	5480851391	3	2022-11-05T16:35:54+00:00
4104008	421	1898237254	5480851391	2	2022-11-05T16:36:00+00:00
4104009	422	1898237254	5480851391	2	2022-11-05T16:36:00+00:00
4104010	423	1898237254	5480851391	2	2022-11-05T16:36:00+00:00
4104011	424	1898237254	5480851391	2	2022-11-05T16:36:00+00:00
4104012	425	1898237254	5480851391	1	2022-11-05T19:06:03+00:00
4104013	426	1898237254	5480851391	0	2022-11-05T19:06:03+00:00
4104014	427	1898237254	5480851391	3	2022-11-05T19:06:04+00:00
4104015	428	1898237254	5480851391	3	2022-11-05T19:06:06+00:00
4104016	429	1898237254	5480851391	1	2022-11-05T19:06:09+00:00
